# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed May  6 22:05:35 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.06 0.69525 9.47712 1.0695651770 2.4863954431    1.069 -0.003  3.7477  4.413    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-14      0.00 6.125e-01 3.313e-01 9.957e-03 2.720e-03 2.472e-02 -1.000 5.618e-02 4.778 6.162 5.667 4.869 4.396 4.044 3.583 3.228 3.173
0.06 0.69525 9.47712 1.1082506180 2.4930553939    1.107  0.078  3.7544  4.374    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.84e-14      0.00 6.149e-01 3.292e-01 9.910e-03 2.708e-03 2.462e-02 -1.000 5.595e-02 4.575 5.850 5.416 4.644 4.191 3.850 3.409 3.069 3.017
0.06 0.69525 9.47712 1.1152173281 2.4941984324    1.114  0.093  3.7555  4.367    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.05e-14      0.00 6.153e-01 3.288e-01 9.902e-03 2.706e-03 2.460e-02 -1.000 5.591e-02 4.539 5.796 5.371 4.605 4.155 3.815 3.378 3.041 2.990
0.06 0.69525 9.47712 1.1294168234 2.4964780332    1.128  0.121  3.7575  4.351    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.47e-14      0.00 6.164e-01 3.278e-01 9.879e-03 2.700e-03 2.454e-02 -1.000 5.578e-02 4.468 5.695 5.286 4.528 4.084 3.747 3.315 2.983 2.933
0.06 0.69525 9.47712 1.1608695984 2.5012998952    1.160  0.182  3.7613  4.318    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-14      0.00 6.187e-01 3.258e-01 9.832e-03 2.687e-03 2.443e-02 -1.000 5.552e-02 4.314 5.483 5.106 4.363 3.930 3.601 3.179 2.856 2.808
0.06 0.69525 9.47712 1.2065217495 2.5077868843    1.206  0.267  3.7652  4.265    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 6.230e-01 3.218e-01 9.755e-03 2.669e-03 2.430e-02 -1.000 5.518e-02 4.102 5.215 4.867 4.140 3.719 3.396 2.985 2.670 2.624
0.06 0.69525 9.47712 1.2239711285 2.5101198589    1.223  0.299  3.7665  4.245    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 6.247e-01 3.203e-01 9.721e-03 2.660e-03 2.423e-02 -1.000 5.500e-02 4.024 5.119 4.780 4.058 3.640 3.319 2.912 2.600 2.555
0.06 0.69525 9.47712 1.2521737814 2.5137329177    1.252  0.349  3.7682  4.212    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 6.271e-01 3.181e-01 9.671e-03 2.647e-03 2.411e-02 -1.000 5.473e-02 3.898 4.970 4.642 3.928 3.515 3.198 2.795 2.487 2.442
0.06 0.69525 9.47712 1.2817634344 2.5173277866    1.281  0.401  3.7695  4.174    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 6.304e-01 3.152e-01 9.604e-03 2.628e-03 2.395e-02 -1.000 5.439e-02 3.767 4.821 4.502 3.794 3.385 3.069 2.669 2.365 2.320
0.06 0.69525 9.47712 1.2978260517 2.5192004941    1.297  0.429  3.7699  4.154    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 6.318e-01 3.140e-01 9.575e-03 2.619e-03 2.388e-02 -1.000 5.423e-02 3.698 4.745 4.429 3.723 3.315 3.000 2.601 2.298 2.254
